District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,postal code
Dallas,32.664034,-96.83886,Family Dollar,32.662976,-96.840916,Discount Store,75232
Dallas,32.664034,-96.83886,Church's Chicken,32.66253597,-96.83893612,Fried Chicken Joint,75232
Dallas,32.664034,-96.83886,Domino's Pizza,32.662976,-96.840916,Pizza Place,75232
Dallas,32.664034,-96.83886,Little Caesars Pizza,32.661487,-96.84102,Pizza Place,75232
Dallas,32.664034,-96.83886,East Gate Baptist Church,32.6636,-96.839059,Basketball Court,75232
Dallas,32.664034,-96.83886,O Donut of Dallas,32.662976,-96.840916,Donut Shop,75232
Dallas,32.664034,-96.83886,Kwik Way Food Store,32.661778,-96.838509,Convenience Store,75232
Dallas,32.664034,-96.83886,Turn Around Resale Store,32.66161346,-96.84086609,Department Store,75232
Dallas,32.664034,-96.83886,Cash America Pawn,32.661487,-96.84102,Pawn Shop,75232
Dallas,32.704398,-96.87222,U-Haul Moving & Storage at S Westmoreland Rd,32.706313,-96.875755,Storage Facility,75233
Dallas,32.704398,-96.87222,Cesar's Tacos,32.710223,-96.874625,Taco Place,75233
Dallas,32.704398,-96.87222,Higgins Field,32.697692,-96.875097,Baseball Field,75233
Dallas,32.704398,-96.87222,La Tia Estela Restaurant,32.71197216,-96.87453955,Mexican Restaurant,75233
Farmers Branch,32.925975,-96.88322,Nuevo Leon Mex Mex Restaurant & Bar,32.92418121,-96.88295189,Mexican Restaurant,75234
Farmers Branch,32.925975,-96.88322,Subway,32.92412851,-96.88271875,Sandwich Place,75234
Farmers Branch,32.925975,-96.88322,Pollo Campero,32.922977,-96.882128,Fried Chicken Joint,75234
Farmers Branch,32.925975,-96.88322,Cuquita's Restaurant,32.92533117,-96.88144668,Mexican Restaurant,75234
Farmers Branch,32.925975,-96.88322,Panda Express,32.92373173,-96.88127271,Chinese Restaurant,75234
Farmers Branch,32.925975,-96.88322,Marshall's Bar-B-Q,32.92386505,-96.88359175,BBQ Joint,75234
Farmers Branch,32.925975,-96.88322,Dollar Tree,32.923221,-96.882819,Discount Store,75234
Farmers Branch,32.925975,-96.88322,Chicken-N-Rice,32.92560229,-96.88108634,Asian Restaurant,75234
Farmers Branch,32.925975,-96.88322,Oran Good Park,32.92598472,-96.88906854,Park,75234
Farmers Branch,32.925975,-96.88322,Domino's Pizza,32.92565587,-96.88092207,Pizza Place,75234
Farmers Branch,32.925975,-96.88322,The Rose Gardens of Farmers Branch,32.92327571,-96.88991719,Garden,75234
Farmers Branch,32.925975,-96.88322,Redbox,32.92491531,-96.88101959,Video Store,75234
Farmers Branch,32.925975,-96.88322,Little Caesars Pizza,32.924052,-96.879638,Pizza Place,75234
Farmers Branch,32.925975,-96.88322,Big Lots,32.9252279,-96.8827217,Big Box Store,75234
Farmers Branch,32.925975,-96.88322,"Four Corners, 75234",32.92512646,-96.88129642,Breakfast Spot,75234
Farmers Branch,32.925975,-96.88322,Chase Bank,32.9219335,-96.881947,Bank,75234
Farmers Branch,32.925975,-96.88322,Bo's Spud & Burger,32.92427985,-96.88328677,American Restaurant,75234
Farmers Branch,32.925975,-96.88322,Walgreens,32.9248755,-96.88106688,Pharmacy,75234
Farmers Branch,32.925975,-96.88322,Jack in the Box,32.92296982,-96.88201904,Fast Food Restaurant,75234
Farmers Branch,32.925975,-96.88322,Donuts King,32.925192,-96.880817,Donut Shop,75234
Farmers Branch,32.925975,-96.88322,Messina Shoe Repair,32.92330216,-96.88262023,Shoe Store,75234
Farmers Branch,32.925975,-96.88322,Tuscany Pizza,32.92324635,-96.88206335,Italian Restaurant,75234
Farmers Branch,32.925975,-96.88322,Walmart Neighborhood Market,32.92353424,-96.88053518,Grocery Store,75234
Farmers Branch,32.925975,-96.88322,Cox Soccer Fields,32.92764031,-96.89039391,Soccer Field,75234
Farmers Branch,32.925975,-96.88322,Winged Disc Technologies,32.92637253,-96.87686157,Business Service,75234
Farmers Branch,32.925975,-96.88322,Pepper Park Baseball Field North,32.92576718,-96.89112732,Baseball Field,75234
Farmers Branch,32.925975,-96.88322,Oran Good Park: Pepper Field (North),32.92526245,-96.89126587,Baseball Field,75234
Farmers Branch,32.925975,-96.88322,Pepper Soccer Fields,32.92539736,-96.89136306,Soccer Field,75234
Farmers Branch,32.925975,-96.88322,Gussie Field Park,32.92240932,-96.89142069,Lake,75234
Farmers Branch,32.925975,-96.88322,Jossi Lu House of Grooming,32.92430115,-96.89364624,Pet Store,75234
Dallas,32.828128,-96.84612,In-N-Out Burger,32.828734,-96.84417675,Fast Food Restaurant,75235
Dallas,32.828128,-96.84612,Aloft Dallas Love Field,32.82655647,-96.8476259,Hotel,75235
Dallas,32.828128,-96.84612,Chipotle Mexican Grill,32.8273184,-96.8455045,Mexican Restaurant,75235
Dallas,32.828128,-96.84612,Smoothie King,32.8256797,-96.84693137,Smoothie Shop,75235
Dallas,32.828128,-96.84612,Starbucks,32.82773302,-96.84570897,Coffee Shop,75235
Dallas,32.828128,-96.84612,Raising Cane's Chicken Fingers,32.828406,-96.844378,Fried Chicken Joint,75235
Dallas,32.828128,-96.84612,Element Dallas Love Field,32.826588,-96.847623,Hotel,75235
Dallas,32.828128,-96.84612,Silvercar,32.82789773,-96.84408743,Rental Car Location,75235
Dallas,32.828128,-96.84612,Fresh Market,32.82258024,-96.84629394,American Restaurant,75235
Dallas,32.828128,-96.84612,Chick-fil-A,32.8320389,-96.8391244,Fast Food Restaurant,75235
Dallas,32.828128,-96.84612,Maple Landing,32.8222142,-96.8381986,Burger Joint,75235
Dallas,32.828128,-96.84612,Social Pie,32.82256506,-96.83828445,Pizza Place,75235
Dallas,32.828128,-96.84612,UTSW 14th Floor Café,32.82033376,-96.84312826,American Restaurant,75235
Dallas,32.828128,-96.84612,Autoscope European Car Repair - Dallas Park Cities,32.827535,-96.837599,Auto Garage,75235
Dallas,32.828128,-96.84612,Taco Pronto Cafe,32.82366199,-96.85257606,Taco Place,75235
Dallas,32.828128,-96.84612,Dickey's Barbecue Pit,32.8324429,-96.8392045,BBQ Joint,75235
Dallas,32.828128,-96.84612,RaceTrac,32.8243785,-96.8495703,Gas Station,75235
Dallas,32.828128,-96.84612,Chase Bank,32.822418,-96.847484,Bank,75235
Dallas,32.828128,-96.84612,Motion,32.82701,-96.847352,Gym / Fitness Center,75235
Dallas,32.828128,-96.84612,State Twenty Eight,32.827173,-96.846071,American Restaurant,75235
Dallas,32.828128,-96.84612,Amazon Prime Now,32.828353,-96.845934,Warehouse Store,75235
Dallas,32.828128,-96.84612,Shell,32.83239109,-96.83866456,Gas Station,75235
Dallas,32.828128,-96.84612,Payless Car Rental,32.830846,-96.846861,Rental Car Location,75235
Dallas,32.828128,-96.84612,Urban Farmhouse Dallas,32.82682,-96.842906,Furniture / Home Store,75235
Dallas,32.828128,-96.84612,DART Route 524 Dallas Love Field Stop,32.83030478,-96.8497809,Bus Stop,75235
Dallas,32.828128,-96.84612,Burger King,32.83155642,-96.83956844,Fast Food Restaurant,75235
Dallas,32.828128,-96.84612,Cafe Hunan,32.8232506,-96.8460075,Indian Chinese Restaurant,75235
Dallas,32.828128,-96.84612,The Southwestern Fitness Center,32.82309341,-96.840271,Gym / Fitness Center,75235
Dallas,32.828128,-96.84612,Empire Beverages,32.82604479,-96.8544039,Liquor Store,75235
Dallas,32.828128,-96.84612,Park's Hamburgers,32.82338519,-96.85286497,Fast Food Restaurant,75235
Dallas,32.828128,-96.84612,La Jaivita,32.82478294,-96.85404082,Seafood Restaurant,75235
Dallas,32.828128,-96.84612,Uber/Lyft Staging Area - DAL,32.8332263,-96.83919636,Taxi Stand,75235
Dallas,32.828128,-96.84612,Providence Gardens Park,32.82311249,-96.85325623,Park,75235
Dallas,32.828128,-96.84612,Southland Farm Store,32.822509,-96.838448,Pet Store,75235
Dallas,32.685533,-96.91746,Moms Produce and Food,32.69285583,-96.91534424,Food,75236
Dallas,32.685533,-96.91746,Camp Whispering Cedars,32.68769883,-96.92669199,Campground,75236
Dallas,32.685533,-96.91746,Swank,32.68650735,-96.90771513,Harbor / Marina,75236
Dallas,32.685533,-96.91746,J M Swank Co,32.685928,-96.907136,Food,75236
Dallas,32.685533,-96.91746,Slate Pro,32.6779084,-96.9224439,Construction & Landscaping,75236
Dallas,32.666984,-96.87633,South Dallas Cafe,32.66246562,-96.87053463,Southern / Soul Food Restaurant,75237
Dallas,32.666984,-96.87633,Planet Fitness,32.66180275,-96.87263341,Gym / Fitness Center,75237
Dallas,32.666984,-96.87633,Schlotzsky's,32.66276061,-96.87292015,Restaurant,75237
Dallas,32.666984,-96.87633,Starbucks,32.66181087,-96.87854082,Coffee Shop,75237
Dallas,32.666984,-96.87633,Family Dollar,32.663491,-96.87327,Discount Store,75237
Dallas,32.666984,-96.87633,Pizza Hut,32.663161,-96.875166,Pizza Place,75237
Dallas,32.666984,-96.87633,GNC,32.66040617,-96.87691104,Supplement Shop,75237
Dallas,32.666984,-96.87633,Wingstop,32.663161,-96.875166,Wings Joint,75237
Dallas,32.666984,-96.87633,Sprint Store,32.66254038,-96.87997041,Mobile Phone Shop,75237
Dallas,32.666984,-96.87633,Chase Bank,32.66266095,-96.87819671,Bank,75237
Dallas,32.666984,-96.87633,subway,32.66039687,-96.87930989,Sandwich Place,75237
Dallas,32.666984,-96.87633,Party City,32.66331863,-96.87115479,Miscellaneous Shop,75237
Dallas,32.666984,-96.87633,Burlington,32.6584981,-96.8765723,Department Store,75237
Dallas,32.666984,-96.87633,11-Jul,32.662555,-96.868381,Convenience Store,75237
Dallas,32.666984,-96.87633,KFC,32.6629737,-96.87629845,Fried Chicken Joint,75237
Dallas,32.666984,-96.87633,Whataburger,32.66216401,-96.87322258,Burger Joint,75237
Dallas,32.666984,-96.87633,Chuck E. Cheese,32.66073747,-96.88147335,Arcade,75237
Dallas,32.666984,-96.87633,Firestone Complete Auto Care,32.66137622,-96.88057873,Automotive Shop,75237
Dallas,32.666984,-96.87633,Foot Locker,32.65941626,-96.87746849,Shoe Store,75237
Dallas,32.666984,-96.87633,Colter's Texas BBQ,32.66158232,-96.8824109,BBQ Joint,75237
Dallas,32.666984,-96.87633,Boulder Park,32.66887688,-96.87416138,Bike Trail,75237
Dallas,32.666984,-96.87633,Shell,32.661778,-96.871345,Gas Station,75237
Dallas,32.666984,-96.87633,Bank Of America ATM,32.66297,-96.873909,ATM,75237
Dallas,32.666984,-96.87633,JJ's Chicken and Fish,32.66241,-96.87463,Seafood Restaurant,75237
Dallas,32.666984,-96.87633,Rose Nails,32.662691,-96.879059,Nail Salon,75237
Dallas,32.666984,-96.87633,Indoor Soccer Zone,32.66241074,-96.87393951,Soccer Field,75237
Dallas,32.666984,-96.87633,china king super buffet II,32.662693,-96.883397,Chinese Restaurant,75237
Dallas,32.666984,-96.87633,Kids Foot Locker,32.659451,-96.8776511,Shoe Store,75237
Dallas,32.666984,-96.87633,CD Nails,32.66222046,-96.88361546,Nail Salon,75237
Dallas,32.666984,-96.87633,Bailey's Furniture and Home Appliances,32.661378,-96.883634,Furniture / Home Store,75237
Dallas,32.873926,-96.70922,Andy's Frozen Custard,32.87771322,-96.71828266,Ice Cream Shop,75238
Dallas,32.873926,-96.70922,Lake Highlands Creamery,32.878135,-96.716854,Restaurant,75238
Dallas,32.873926,-96.70922,Atomic Pie,32.87800559,-96.71677549,Pizza Place,75238
Dallas,32.873926,-96.70922,JJ's Cafe,32.86515831,-96.70920117,Breakfast Spot,75238
Dallas,32.873926,-96.70922,Cedar & Vine,32.878119,-96.718331,American Restaurant,75238
Dallas,32.873926,-96.70922,KC Pool,32.86531343,-96.71232516,Pool,75238
Dallas,32.873926,-96.70922,Tukta Thai,32.87862258,-96.70055444,Thai Restaurant,75238
Dallas,32.873926,-96.70922,Shady's Burgers & Brewhaha,32.87814527,-96.71859001,Burger Joint,75238
Dallas,32.873926,-96.70922,Dollar Tree,32.86606826,-96.70899904,Discount Store,75238
Dallas,32.873926,-96.70922,Subway,32.87855173,-96.71586921,Sandwich Place,75238
Dallas,32.873926,-96.70922,Chase Bank,32.8778624,-96.7175867,Bank,75238
Dallas,32.873926,-96.70922,Sonic,32.8777491,-96.7007982,Fast Food Restaurant,75238
Dallas,32.873926,-96.70922,Tuesday Morning,32.8662998,-96.7088522,Discount Store,75238
Dallas,32.873926,-96.70922,Redbox,32.878676,-96.700752,Video Store,75238
Dallas,32.873926,-96.70922,Taco Bell,32.87866281,-96.71662606,Fast Food Restaurant,75238
Dallas,32.873926,-96.70922,Urban Thrift,32.87736025,-96.71677502,Thrift / Vintage Store,75238
Dallas,32.873926,-96.70922,Family Dollar,32.879629,-96.70138,Discount Store,75238
Dallas,32.873926,-96.70922,Circle K,32.8772666,-96.7176022,Convenience Store,75238
Dallas,32.873926,-96.70922,Walgreens,32.87957418,-96.71748361,Pharmacy,75238
Dallas,32.873926,-96.70922,White Rock Skate Center,32.86690258,-96.71304116,Roller Rink,75238
Dallas,32.873926,-96.70922,Robert & Sons A/C & Heating,32.87746074,-96.70522213,Home Service,75238
Dallas,32.873926,-96.70922,Taco Joint,32.877318,-96.716786,Taco Place,75238
Dallas,32.873926,-96.70922,QT Nails,32.87882844,-96.71572318,Shop & Service,75238
Dallas,32.873926,-96.70922,7-Eleven,32.8786513,-96.7009557,Convenience Store,75238
Dallas,32.873926,-96.70922,Vector Brewing,32.87856293,-96.71601105,Brewery,75238
Dallas,32.873926,-96.70922,Wendy’s,32.87856445,-96.71741796,Fast Food Restaurant,75238
Dallas,32.873926,-96.70922,SoCo Coffee House and Bistro,32.87815094,-96.71709442,Bistro,75238
Dallas,32.873926,-96.70922,AAA Vaccuum,32.87936783,-96.71617889,Electronics Store,75238
Dallas,32.873926,-96.70922,Rooster Home And Hardware,32.86578751,-96.7088089,Hardware Store,75238
Dallas,32.873926,-96.70922,The Store in Lake Highlands,32.865773,-96.70874,Gift Shop,75238
Dallas,32.873926,-96.70922,L Streets Salon,32.86542995,-96.70917467,Spa,75238
Dallas,32.873926,-96.70922,Tex-Mex Grill & Cafe,32.879234,-96.701273,Mexican Restaurant,75238
Dallas,32.873926,-96.70922,Zizi Ramen & Sushi,32.879629,-96.70138,Ramen Restaurant,75238
Dallas,32.873926,-96.70922,McCree Park,32.87020567,-96.69970417,Park,75238
Dallas,32.873926,-96.70922,Lake Highlands Donuts,32.87815583,-96.71853861,Donut Shop,75238
Dallas,32.873926,-96.70922,Quilters Connection,32.87823647,-96.699934,Arts & Crafts Store,75238
Dallas,32.873926,-96.70922,DRC Clubhouse,32.86524013,-96.70671533,Athletics & Sports,75238
Dallas,32.938774,-96.78543,Valley House Gallery & Sculpture Garden,32.939309,-96.79129,Art Gallery,75240
Dallas,32.938774,-96.78543,Spring Valley & Hillcrest,32.93989219,-96.78651244,Intersection,75240
Dallas,32.938774,-96.78543,Alpha & Hillcrest,32.9333,-96.785963,Intersection,75240
Dallas,32.938774,-96.78543,Rachel Harries,32.946874,-96.781177,Food,75240
Dallas,32.669383,-96.77439,El Grillo Concrete LLC,32.67232687,-96.77887559,Home Service,75241
Dallas,32.912225,-96.73688,Chick-fil-A,32.9111218,-96.7369203,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Whataburger,32.91084275,-96.73638628,Burger Joint,75243
Dallas,32.912225,-96.73688,Al Lamb's Dallas Honda,32.91461495,-96.74180234,Motorcycle Shop,75243
Dallas,32.912225,-96.73688,El Pollo Regio,32.91299213,-96.73582309,Mexican Restaurant,75243
Dallas,32.912225,-96.73688,"Summit Climbing, Yoga & Fitness",32.90972456,-96.74275766,Climbing Gym,75243
Dallas,32.912225,-96.73688,Kazy's Gourmet,32.91372648,-96.74015611,Sushi Restaurant,75243
Dallas,32.912225,-96.73688,Varsity Grill,32.90778621,-96.73640424,Burger Joint,75243
Dallas,32.912225,-96.73688,JG's Old Fashioned Hamburgers,32.91275923,-96.7461761,Burger Joint,75243
Dallas,32.912225,-96.73688,Primo Brothers Pizza,32.90742576,-96.73691766,Pizza Place,75243
Dallas,32.912225,-96.73688,Olive Garden,32.91675187,-96.74508288,Italian Restaurant,75243
Dallas,32.912225,-96.73688,Red Lobster,32.917171,-96.745624,Seafood Restaurant,75243
Dallas,32.912225,-96.73688,El Pollo Loco,32.90951,-96.734932,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Kroger,32.9081564,-96.7450171,Supermarket,75243
Dallas,32.912225,-96.73688,Chase Bank,32.91214,-96.73492,Bank,75243
Dallas,32.912225,-96.73688,Lalibela,32.90925587,-96.74352127,Ethiopian Restaurant,75243
Dallas,32.912225,-96.73688,Church's Chicken,32.90949496,-96.73645801,Fried Chicken Joint,75243
Dallas,32.912225,-96.73688,T-Mobile,32.90855292,-96.7375818,Mobile Phone Shop,75243
Dallas,32.912225,-96.73688,Thai 2 Go,32.90945114,-96.74363769,Asian Restaurant,75243
Dallas,32.912225,-96.73688,Redbox,32.909233,-96.739076,Video Store,75243
Dallas,32.912225,-96.73688,Subway,32.90859421,-96.73495846,Sandwich Place,75243
Dallas,32.912225,-96.73688,A&W Restaurant,32.9096016,-96.7359142,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Desta Ethiopian Restaurant,32.9124883,-96.74621834,Ethiopian Restaurant,75243
Dallas,32.912225,-96.73688,McDonald's,32.91034,-96.7392175,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Starbucks,32.908149,-96.744989,Coffee Shop,75243
Dallas,32.912225,-96.73688,Ibex Ethiopian Cuisine & Bar,32.91436298,-96.74535692,Ethiopian Restaurant,75243
Dallas,32.912225,-96.73688,Dollar Tree,32.908124,-96.736876,Discount Store,75243
Dallas,32.912225,-96.73688,QuikTrip,32.90847554,-96.72942321,Convenience Store,75243
Dallas,32.912225,-96.73688,CVS pharmacy,32.90838549,-96.73599482,Pharmacy,75243
Dallas,32.912225,-96.73688,Corner Store,32.90862663,-96.73523745,Convenience Store,75243
Dallas,32.912225,-96.73688,Subway,32.91261322,-96.74625711,Sandwich Place,75243
Dallas,32.912225,-96.73688,Dante's Italian Eatery,32.91224939,-96.74618032,Pizza Place,75243
Dallas,32.912225,-96.73688,Shell,32.912713,-96.735842,Gas Station,75243
Dallas,32.912225,-96.73688,Redbox,32.90864895,-96.745364,Video Store,75243
Dallas,32.912225,-96.73688,A&W / Long John Silver's,32.90966943,-96.73594373,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,RaceTrac,32.9146221,-96.7440049,Gas Station,75243
Dallas,32.912225,-96.73688,Taco Bell,32.91000939,-96.73589512,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,7-Eleven,32.909746,-96.730854,Convenience Store,75243
Dallas,32.912225,-96.73688,Fairfield Inn & Suites Dallas Park Central,32.915011,-96.742526,Hotel,75243
Dallas,32.912225,-96.73688,Williams Chicken,32.90935083,-96.73696245,Fried Chicken Joint,75243
Dallas,32.912225,-96.73688,7-Eleven,32.90877205,-96.74663899,Convenience Store,75243
Dallas,32.912225,-96.73688,Sushi Ichiban,32.912721,-96.746303,Sushi Restaurant,75243
Dallas,32.912225,-96.73688,7-Eleven,32.91277036,-96.73594116,Convenience Store,75243
Dallas,32.912225,-96.73688,Jack in the Box,32.91580423,-96.74341711,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Wendy’s,32.9097592,-96.73102503,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Holiday Inn Express & Suites Dallas Park Central Northeast,32.9158546,-96.74499267,Hotel,75243
Dallas,32.912225,-96.73688,Sonic Drive-In,32.90947978,-96.74557608,Fast Food Restaurant,75243
Dallas,32.912225,-96.73688,Homewood Suites by Hilton,32.91390064,-96.74266941,Hotel,75243
Dallas,32.912225,-96.73688,ACE Cash Express,32.90864705,-96.73497485,Check Cashing Service,75243
Dallas,32.912225,-96.73688,Abrams Wash-n-Dry,32.90818405,-96.73690033,Laundromat,75243
Dallas,32.912225,-96.73688,Five Star Garage Door Repair,32.90847778,-96.7388382,Home Service,75243
Dallas,32.912225,-96.73688,Anonymously Yours,32.908124,-96.736876,Boutique,75243
Dallas,32.912225,-96.73688,A Heavenly Body Massage,32.90811209,-96.73828437,Massage Studio,75243
Dallas,32.912225,-96.73688,Kitty Carter's Dance Factory,32.90774591,-96.73716805,Dance Studio,75243
Dallas,32.912225,-96.73688,Puls TV Mounting & iPhone Repair Dallas,32.91136932,-96.72775269,Mobile Phone Shop,75243
Dallas,32.922624,-96.83616,Chick-fil-A,32.9229459,-96.838658,Restaurant,75244
Dallas,32.922624,-96.83616,In-N-Out Burger,32.92403413,-96.8388096,Fast Food Restaurant,75244
Dallas,32.922624,-96.83616,Chipotle Mexican Grill,32.921279,-96.838722,Mexican Restaurant,75244
Dallas,32.922624,-96.83616,Potbelly Sandwich Shop,32.9212836,-96.83872203,Sandwich Place,75244
Dallas,32.922624,-96.83616,Cash America Pawn,32.92424,-96.837494,Pawn Shop,75244
Dallas,32.922624,-96.83616,Saltgrass Steak House,32.92458066,-96.84256598,Steakhouse,75244
Dallas,32.922624,-96.83616,Sam's Club,32.92226274,-96.84287007,Warehouse Store,75244
Dallas,32.922624,-96.83616,Wendy’s,32.92571603,-96.84003331,Fast Food Restaurant,75244
Dallas,32.922624,-96.83616,T-Mobile,32.92600358,-96.83946688,Mobile Phone Shop,75244
Dallas,32.922624,-96.83616,DoubleTree by Hilton,32.92659618,-96.84266793,Hotel,75244
Dallas,32.922624,-96.83616,At Home,32.9268026,-96.8414028,Furniture / Home Store,75244
Dallas,32.922624,-96.83616,Subway,32.92182304,-96.84052041,Sandwich Place,75244
Dallas,32.922624,-96.83616,Guitar Center,32.92669959,-96.83086172,Music Store,75244
Dallas,32.922624,-96.83616,Lil' Ninjas,32.92848794,-96.82929598,Athletics & Sports,75244
Dallas,32.922624,-96.83616,Domino's Pizza,32.9234314,-96.83869171,Pizza Place,75244
Dallas,32.922624,-96.83616,Walmart,32.92200057,-96.84037288,Big Box Store,75244
Dallas,32.922624,-96.83616,Terrace Bar & Grill,32.92665028,-96.84271301,Hotel Bar,75244
Dallas,32.922624,-96.83616,Midway Point,32.92340064,-96.83870847,Bar,75244
Dallas,32.922624,-96.83616,Best Buy,32.92697612,-96.83754367,Electronics Store,75244
Dallas,32.922624,-96.83616,Freed's Home Furnishings,32.9267585,-96.83587094,Furniture / Home Store,75244
Dallas,32.922624,-96.83616,Havertys Furniture,32.92719269,-96.83224487,Furniture / Home Store,75244
Dallas,32.922624,-96.83616,Taco Bell,32.92568898,-96.84051714,Fast Food Restaurant,75244
Dallas,32.922624,-96.83616,Luby's,32.929856,-96.839594,Comfort Food Restaurant,75244
Dallas,32.922624,-96.83616,Wells Fargo,32.92593534,-96.83947675,Bank,75244
Dallas,32.922624,-96.83616,The Birds,32.92447178,-96.83829681,Zoo,75244
Dallas,32.922624,-96.83616,Potbelly,32.921078,-96.83869,Sandwich Place,75244
Dallas,32.922624,-96.83616,McDonald's,32.92684937,-96.84082031,Fast Food Restaurant,75244
Dallas,32.922624,-96.83616,The Roomstore,32.92710495,-96.83734131,Department Store,75244
Dallas,32.922624,-96.83616,Best Buy Outlet,32.926915,-96.838255,Outlet Store,75244
Dallas,32.922624,-96.83616,I-635 & Midway Road,32.92660273,-96.83911729,Intersection,75244
Dallas,32.922624,-96.83616,La-Z-Boy Furniture Galleries,32.927405,-96.839359,Furniture / Home Store,75244
Dallas,32.922624,-96.83616,GolfTec Dallas,32.92571259,-96.84164429,Golf Course,75244
Dallas,32.922624,-96.83616,SUBWAY,32.92488343,-96.84330732,Sandwich Place,75244
Dallas,32.922624,-96.83616,Paradigm Soccer,32.92906651,-96.83420793,Soccer Field,75244
Dallas,32.922624,-96.83616,Extreme Studio Performance,32.92911195,-96.83423822,Gym / Fitness Center,75244
Dallas,32.922624,-96.83616,Rogue Athletics Gymnastics & Cheer,32.92885449,-96.83265839,Gymnastics Gym,75244
Dallas,32.922624,-96.83616,Bassett Furniture,32.9293251,-96.83823395,Furniture / Home Store,75244
Dallas,32.922624,-96.83616,World of Decor,32.930191,-96.838109,Furniture / Home Store,75244
Dallas,32.922624,-96.83616,Obstacle Warrior Kids,32.928466,-96.82948,Gym / Fitness Center,75244
Dallas,32.922624,-96.83616,Metro Nissan Dallas,32.9272204,-96.82808474,Auto Dealership,75244
Dallas,32.922624,-96.83616,Kerr Park Tennis Courts,32.923385,-96.845893,Park,75244
Dallas,32.922624,-96.83616,Conn's,32.92854249,-96.82931377,Electronics Store,75244
Dallas,32.922624,-96.83616,American Furniture Mart,32.93087006,-96.83878326,Furniture / Home Store,75244
Dallas,32.791878,-96.77365,Baylor Tom Landry Health and Wellness Center,32.7889193,-96.7761321,Gym / Fitness Center,75246
Dallas,32.791878,-96.77365,Petra And The Beast,32.79208,-96.77516,New American Restaurant,75246
Dallas,32.791878,-96.77365,It'll Do Club,32.79120735,-96.76903033,Nightclub,75246
Dallas,32.791878,-96.77365,Taco Joint,32.79554372,-96.77582991,Taco Place,75246
Dallas,32.791878,-96.77365,Sons of Hermann Hall,32.78609558,-96.77559859,Music Venue,75246
Dallas,32.791878,-96.77365,Cold Beer Company,32.78557838,-96.77450129,Dive Bar,75246
Dallas,32.791878,-96.77365,Harvey B's,32.791696,-96.767065,Burger Joint,75246
Dallas,32.791878,-96.77365,All Vapes,32.7855915,-96.77571014,Smoke Shop,75246
Dallas,32.791878,-96.77365,ALDI,32.7943365,-96.77589925,Grocery Store,75246
Dallas,32.791878,-96.77365,Jimmy John's,32.79513,-96.776198,Sandwich Place,75246
Dallas,32.791878,-96.77365,Bangkok City Restaurant,32.79903661,-96.77950203,Thai Restaurant,75246
Dallas,32.791878,-96.77365,Chick-fil-A,32.78997421,-96.78050232,Fast Food Restaurant,75246
Dallas,32.791878,-96.77365,Murray Street Coffee Shop,32.78501702,-96.77794094,Coffee Shop,75246
Dallas,32.791878,-96.77365,Schlotzsky's,32.79280393,-96.77869334,Restaurant,75246
Dallas,32.791878,-96.77365,Starbucks,32.793877,-96.77726,Coffee Shop,75246
Dallas,32.791878,-96.77365,Vietnam Restaurant Bar & Grill,32.79899711,-96.77926399,Vietnamese Restaurant,75246
Dallas,32.791878,-96.77365,El Rancho Supermercado,32.79506181,-96.7768832,Supermarket,75246
Dallas,32.791878,-96.77365,Tacos la Banqueta,32.79954797,-96.77699872,Taco Place,75246
Dallas,32.791878,-96.77365,USA Donuts,32.79670383,-96.77391297,Donut Shop,75246
Dallas,32.791878,-96.77365,Mis Cazuelas,32.789267,-96.769528,Mexican Restaurant,75246
Dallas,32.791878,-96.77365,Double Wide,32.785081,-96.77382874,Dive Bar,75246
Dallas,32.791878,-96.77365,Chicken House,32.80013994,-96.76969885,Wings Joint,75246
Dallas,32.791878,-96.77365,Terry Blacks Bbq,32.784904,-96.779277,BBQ Joint,75246
Dallas,32.791878,-96.77365,bobaddiction,32.78466134,-96.77980039,Bubble Tea Shop,75246
Dallas,32.791878,-96.77365,Deep Ellum Art Co,32.78417917,-96.77737826,Bar,75246
Dallas,32.791878,-96.77365,Louisiana Famous Fried Chicken & Seafood,32.79064178,-96.76622009,Fast Food Restaurant,75246
Dallas,32.791878,-96.77365,Divino's Pizza,32.79491366,-96.77617198,Pizza Place,75246
Dallas,32.791878,-96.77365,Atrium Market,32.78890371,-96.7806161,Café,75246
Dallas,32.791878,-96.77365,Planet Fitness,32.794117,-96.763388,Gym / Fitness Center,75246
Dallas,32.791878,-96.77365,Puff N Stuff Smoke Shop,32.7949357,-96.7644736,Smoke Shop,75246
Dallas,32.791878,-96.77365,Dallas Goat Ranch,32.78495,-96.766915,Dive Bar,75246
Dallas,32.791878,-96.77365,Potbelly Sandwich Shop,32.79014311,-96.7815744,Sandwich Place,75246
